Tier,Market,Market full name,type of value,value,good/bad,genre,OPPORTUNITY
欧州・中東（グループ1）,DEU,ドイツ,Revenue Potential,0.057,,戦略,YES
欧州・中東（グループ1）,FRA,フランス,(Paid UA) CPP,5.000,bad,戦略,
欧州・中東（グループ1）,FRA,フランス,(Paid UA) D7 ARPPU,3.000,medium,戦略,
欧州・中東（グループ1）,FRA,フランス,Revenue Potential,0.028,,戦略,
欧州・中東（グループ1）,ITA,イタリア,(Paid UA) CPP,2.000,good,戦略,YES
欧州・中東（グループ1）,ITA,イタリア,(Paid UA) D7 ARPPU,2.000,bad,戦略,YES
欧州・中東（グループ1）,ITA,イタリア,Revenue Potential,0.011,,戦略,YES
欧州・中東（グループ1）,ESP,スペイン,(Paid UA) CPP,3.000,medium,戦略,
欧州・中東（グループ1）,ESP,スペイン,(Paid UA) D7 ARPPU,2.000,bad,戦略,
欧州・中東（グループ1）,ESP,スペイン,Revenue Potential,0.007,,戦略,
欧州・中東（グループ1）,NLD,オランダ,(Paid UA) CPP,3.000,medium,戦略,
欧州・中東（グループ1）,NLD,オランダ,(Paid UA) D7 ARPPU,2.000,bad,戦略,
欧州・中東（グループ1）,NLD,オランダ,Revenue Potential,0.010,,戦略,
欧州・中東（グループ1）,CHE,スイス,(Paid UA) CPP,4.000,bad,戦略,YES
欧州・中東（グループ1）,CHE,スイス,(Paid UA) D7 ARPPU,5.000,good,戦略,YES
欧州・中東（グループ1）,CHE,スイス,Revenue Potential,0.008,,戦略,YES
欧州・中東（グループ1）,AUT,オーストリア,(Paid UA) CPP,4.000,bad,戦略,YES
欧州・中東（グループ1）,AUT,オーストリア,(Paid UA) D7 ARPPU,5.000,good,戦略,YES
欧州・中東（グループ1）,AUT,オーストリア,Revenue Potential,0.006,,戦略,YES
欧州・中東（グループ1）,BEL,ベルギー,(Paid UA) CPP,4.000,bad,戦略,
欧州・中東（グループ1）,BEL,ベルギー,(Paid UA) D7 ARPPU,4.000,good,戦略,
欧州・中東（グループ1）,BEL,ベルギー,Revenue Potential,0.005,,戦略,
欧州・中東（グループ1）,SWE,スウェーデン,(Paid UA) CPP,3.000,medium,戦略,
欧州・中東（グループ1）,SWE,スウェーデン,(Paid UA) D7 ARPPU,3.000,medium,戦略,
欧州・中東（グループ1）,SWE,スウェーデン,Revenue Potential,0.004,,戦略,
欧州・中東（グループ1）,NOR,ノルウェイ,(Paid UA) CPP,4.000,bad,戦略,YES
欧州・中東（グループ1）,NOR,ノルウェイ,(Paid UA) D7 ARPPU,4.000,good,戦略,YES
欧州・中東（グループ1）,NOR,ノルウェイ,Revenue Potential,0.004,,戦略,YES
欧州・中東（グループ1）,DNK,デンマーク,(Paid UA) CPP,2.000,good,戦略,YES
欧州・中東（グループ1）,DNK,デンマーク,(Paid UA) D7 ARPPU,3.000,medium,戦略,YES
欧州・中東（グループ1）,DNK,デンマーク,Revenue Potential,0.003,,戦略,YES
欧州・中東（グループ2）,All countries,すべての国,(Paid UA) CPP,2.000,good,戦略,
欧州・中東（グループ2）,All countries,すべての国,(Paid UA) D7 ARPPU,2.000,bad,戦略,
欧州・中東（グループ2）,All countries,すべての国,Revenue Potential,0.089,,戦略,
欧州・中東（グループ2）,RUS,ロシア,(Paid UA) CPP,5.000,bad,戦略,
欧州・中東（グループ2）,RUS,ロシア,(Paid UA) D7 ARPPU,4.000,good,戦略,
欧州・中東（グループ2）,RUS,ロシア,Revenue Potential,0.027,,戦略,
欧州・中東（グループ2）,TUR,トルコ,(Paid UA) CPP,2.000,good,戦略,
欧州・中東（グループ2）,TUR,トルコ,(Paid UA) D7 ARPPU,2.000,bad,戦略,
欧州・中東（グループ2）,TUR,トルコ,Revenue Potential,0.015,,戦略,
欧州・中東（グループ2）,POL,ポーランド,(Paid UA) CPP,1.000,good,戦略,YES
欧州・中東（グループ2）,POL,ポーランド,(Paid UA) D7 ARPPU,2.000,bad,戦略,YES
欧州・中東（グループ2）,POL,ポーランド,Revenue Potential,0.009,,戦略,YES
欧州・中東（グループ2）,UKR,ウクライナ,(Paid UA) CPP,2.000,good,戦略,
欧州・中東（グループ2）,UKR,ウクライナ,(Paid UA) D7 ARPPU,2.000,bad,戦略,
欧州・中東（グループ2）,UKR,ウクライナ,Revenue Potential,0.007,,戦略,
欧州・中東（グループ2）,CZE,チェコ,(Paid UA) CPP,3.000,medium,戦略,
欧州・中東（グループ2）,CZE,チェコ,(Paid UA) D7 ARPPU,1.000,bad,戦略,
欧州・中東（グループ2）,CZE,チェコ,Revenue Potential,0.003,,戦略,
世界の新興市場,All countries,すべての国,(Paid UA) CPP,1.000,good,戦略,
世界の新興市場,All countries,すべての国,(Paid UA) D7 ARPPU,1.000,bad,戦略,
世界の新興市場,All countries,すべての国,Revenue Potential,0.069,,戦略,
世界の新興市場,BRA,ブラジル,(Paid UA) CPP,1.000,good,戦略,
世界の新興市場,BRA,ブラジル,(Paid UA) D7 ARPPU,1.000,bad,戦略,
世界の新興市場,BRA,ブラジル,Revenue Potential,0.012,,戦略,
世界の新興市場,THA,タイ,(Paid UA) CPP,1.000,good,戦略,
世界の新興市場,THA,タイ,(Paid UA) D7 ARPPU,1.000,bad,戦略,
世界の新興市場,THA,タイ,Revenue Potential,0.009,,戦略,
世界の新興市場,IDN,インドネシア,(Paid UA) CPP,1.000,good,戦略,
世界の新興市場,IDN,インドネシア,(Paid UA) D7 ARPPU,1.000,bad,戦略,
世界の新興市場,IDN,インドネシア,Revenue Potential,0.009,,戦略,
世界の新興市場,VNM,ベトナム,(Paid UA) CPP,2.000,good,戦略,
世界の新興市場,VNM,ベトナム,(Paid UA) D7 ARPPU,1.000,bad,戦略,
世界の新興市場,VNM,ベトナム,Revenue Potential,0.014,,戦略,
世界の新興市場,MYS,マレーシア,(Paid UA) CPP,1.000,good,戦略,
世界の新興市場,MYS,マレーシア,(Paid UA) D7 ARPPU,1.000,bad,戦略,
世界の新興市場,MYS,マレーシア,Revenue Potential,0.006,,戦略,
中南米スペイン語圏,All countries,すべての国,(Paid UA) CPP,3.000,medium,戦略,
中南米スペイン語圏,All countries,すべての国,(Paid UA) D7 ARPPU,1.000,bad,戦略,
中南米スペイン語圏,All countries,すべての国,Revenue Potential,0.013,,戦略,
米国および英語圏,All countries,すべての国,(Paid UA) CPP,4.000,bad,シミュレーション,
米国および英語圏,All countries,すべての国,(Paid UA) D7 ARPPU,3.000,medium,シミュレーション,
米国および英語圏,All countries,すべての国,Revenue Potential,0.495,,シミュレーション,
米国および英語圏,USA,米国,(Paid UA) CPP,4.000,bad,シミュレーション,
米国および英語圏,USA,米国,(Paid UA) D7 ARPPU,3.000,medium,シミュレーション,
米国および英語圏,USA,米国,Revenue Potential,0.385,,シミュレーション,
米国および英語圏,GBR,英国,(Paid UA) CPP,4.000,bad,シミュレーション,
米国および英語圏,GBR,英国,(Paid UA) D7 ARPPU,2.000,bad,シミュレーション,
米国および英語圏,GBR,英国,Revenue Potential,0.052,,シミュレーション,
米国および英語圏,CAN,カナダ,(Paid UA) CPP,5.000,bad,シミュレーション,
米国および英語圏,CAN,カナダ,(Paid UA) D7 ARPPU,3.000,medium,シミュレーション,
米国および英語圏,CAN,カナダ,Revenue Potential,0.028,,シミュレーション,
米国および英語圏,AUS,オーストラリア,(Paid UA) CPP,4.000,bad,シミュレーション,YES
米国および英語圏,AUS,オーストラリア,(Paid UA) D7 ARPPU,5.000,good,シミュレーション,YES
米国および英語圏,AUS,オーストラリア,Revenue Potential,0.024,,シミュレーション,YES
米国および英語圏,NZL,ニュージーランド,(Paid UA) CPP,2.000,good,シミュレーション,YES
米国および英語圏,NZL,ニュージーランド,(Paid UA) D7 ARPPU,4.000,good,シミュレーション,YES
米国および英語圏,NZL,ニュージーランド,Revenue Potential,0.004,,シミュレーション,YES
東アジア・太平洋地域,All countries,すべての国,(Paid UA) CPP,5.000,bad,シミュレーション,
東アジア・太平洋地域,All countries,すべての国,(Paid UA) D7 ARPPU,4.000,good,シミュレーション,
東アジア・太平洋地域,All countries,すべての国,Revenue Potential,0.236,,シミュレーション,
東アジア・太平洋地域,KOR,韓国,(Paid UA) CPP,5.000,bad,シミュレーション,YES
東アジア・太平洋地域,KOR,韓国,(Paid UA) D7 ARPPU,4.000,good,シミュレーション,YES
東アジア・太平洋地域,KOR,韓国,Revenue Potential,0.041,,シミュレーション,YES
東アジア・太平洋地域,JPN,日本,(Paid UA) CPP,5.000,bad,シミュレーション,
東アジア・太平洋地域,JPN,日本,(Paid UA) D7 ARPPU,5.000,good,シミュレーション,
東アジア・太平洋地域,JPN,日本,Revenue Potential,0.163,,シミュレーション,
東アジア・太平洋地域,TWN,台湾,(Paid UA) CPP,5.000,bad,シミュレーション,
東アジア・太平洋地域,TWN,台湾,(Paid UA) D7 ARPPU,2.000,bad,シミュレーション,
東アジア・太平洋地域,TWN,台湾,Revenue Potential,0.018,,シミュレーション,
東アジア・太平洋地域,HKG,香港,(Paid UA) CPP,5.000,bad,シミュレーション,
東アジア・太平洋地域,HKG,香港,(Paid UA) D7 ARPPU,3.000,medium,シミュレーション,
東アジア・太平洋地域,HKG,香港,Revenue Potential,0.009,,シミュレーション,
欧州・中東（グループ1）,All countries,すべての国,(Paid UA) CPP,3.000,medium,シミュレーション,
欧州・中東（グループ1）,All countries,すべての国,(Paid UA) D7 ARPPU,4.000,good,シミュレーション,
欧州・中東（グループ1）,All countries,すべての国,Revenue Potential,0.141,,シミュレーション,
欧州・中東（グループ1）,DEU,ドイツ,(Paid UA) CPP,5.000,bad,シミュレーション,
欧州・中東（グループ1）,DEU,ドイツ,(Paid UA) D7 ARPPU,5.000,good,シミュレーション,
欧州・中東（グループ1）,DEU,ドイツ,Revenue Potential,0.053,,シミュレーション,
欧州・中東（グループ1）,FRA,フランス,(Paid UA) CPP,4.000,bad,シミュレーション,
欧州・中東（グループ1）,FRA,フランス,(Paid UA) D7 ARPPU,4.000,good,シミュレーション,
欧州・中東（グループ1）,FRA,フランス,Revenue Potential,0.026,,シミュレーション,
欧州・中東（グループ1）,ITA,イタリア,(Paid UA) CPP,3.000,medium,シミュレーション,YES
欧州・中東（グループ1）,ITA,イタリア,(Paid UA) D7 ARPPU,4.000,good,シミュレーション,YES
欧州・中東（グループ1）,ITA,イタリア,Revenue Potential,0.009,,シミュレーション,YES
欧州・中東（グループ1）,ESP,スペイン,(Paid UA) CPP,3.000,medium,シミュレーション,
欧州・中東（グループ1）,ESP,スペイン,(Paid UA) D7 ARPPU,3.000,medium,シミュレーション,
欧州・中東（グループ1）,ESP,スペイン,Revenue Potential,0.007,,シミュレーション,
欧州・中東（グループ1）,NLD,オランダ,(Paid UA) CPP,3.000,medium,シミュレーション,YES
欧州・中東（グループ1）,NLD,オランダ,(Paid UA) D7 ARPPU,4.000,good,シミュレーション,YES
欧州・中東（グループ1）,NLD,オランダ,Revenue Potential,0.010,,シミュレーション,YES
欧州・中東（グループ1）,CHE,スイス,(Paid UA) CPP,4.000,bad,シミュレーション,YES
欧州・中東（グループ1）,CHE,スイス,(Paid UA) D7 ARPPU,5.000,good,シミュレーション,YES
欧州・中東（グループ1）,CHE,スイス,Revenue Potential,0.008,,シミュレーション,YES
欧州・中東（グループ1）,AUT,オーストリア,(Paid UA) CPP,3.000,medium,シミュレーション,YES
欧州・中東（グループ1）,AUT,オーストリア,(Paid UA) D7 ARPPU,5.000,good,シミュレーション,YES
欧州・中東（グループ1）,AUT,オーストリア,Revenue Potential,0.006,,シミュレーション,YES
欧州・中東（グループ1）,BEL,ベルギー,(Paid UA) CPP,4.000,bad,シミュレーション,
欧州・中東（グループ1）,BEL,ベルギー,(Paid UA) D7 ARPPU,2.000,bad,シミュレーション,
欧州・中東（グループ1）,BEL,ベルギー,Revenue Potential,0.004,,シミュレーション,
欧州・中東（グループ1）,SWE,スウェーデン,(Paid UA) CPP,2.000,good,シミュレーション,
欧州・中東（グループ1）,SWE,スウェーデン,(Paid UA) D7 ARPPU,2.000,bad,シミュレーション,
欧州・中東（グループ1）,SWE,スウェーデン,Revenue Potential,0.005,,シミュレーション,
欧州・中東（グループ1）,NOR,ノルウェイ,(Paid UA) CPP,2.000,good,シミュレーション,YES
欧州・中東（グループ1）,NOR,ノルウェイ,(Paid UA) D7 ARPPU,5.000,good,シミュレーション,YES
欧州・中東（グループ1）,NOR,ノルウェイ,Revenue Potential,0.004,,シミュレーション,YES
欧州・中東（グループ1）,DNK,デンマーク,(Paid UA) CPP,3.000,medium,シミュレーション,YES
欧州・中東（グループ1）,DNK,デンマーク,(Paid UA) D7 ARPPU,4.000,good,シミュレーション,YES
欧州・中東（グループ1）,DNK,デンマーク,Revenue Potential,0.003,,シミュレーション,YES
欧州・中東（グループ2）,All countries,すべての国,(Paid UA) CPP,1.000,good,シミュレーション,
欧州・中東（グループ2）,All countries,すべての国,(Paid UA) D7 ARPPU,1.000,bad,シミュレーション,
欧州・中東（グループ2）,All countries,すべての国,Revenue Potential,0.050,,シミュレーション,
欧州・中東（グループ2）,TUR,トルコ,(Paid UA) CPP,1.000,good,シミュレーション,
欧州・中東（グループ2）,TUR,トルコ,(Paid UA) D7 ARPPU,1.000,bad,シミュレーション,
欧州・中東（グループ2）,TUR,トルコ,Revenue Potential,0.009,,シミュレーション,
欧州・中東（グループ2）,POL,ポーランド,(Paid UA) CPP,2.000,good,シミュレーション,YES
欧州・中東（グループ2）,POL,ポーランド,(Paid UA) D7 ARPPU,3.000,medium,シミュレーション,YES
欧州・中東（グループ2）,POL,ポーランド,Revenue Potential,0.007,,シミュレーション,YES
欧州・中東（グループ2）,CZE,チェコ,(Paid UA) CPP,3.000,medium,シミュレーション,
欧州・中東（グループ2）,CZE,チェコ,(Paid UA) D7 ARPPU,3.000,medium,シミュレーション,
欧州・中東（グループ2）,CZE,チェコ,Revenue Potential,0.003,,シミュレーション,
世界の新興市場,All countries,すべての国,(Paid UA) CPP,1.000,good,シミュレーション,
世界の新興市場,All countries,すべての国,(Paid UA) D7 ARPPU,1.000,bad,シミュレーション,
世界の新興市場,All countries,すべての国,Revenue Potential,0.056,,シミュレーション,
世界の新興市場,BRA,ブラジル,(Paid UA) CPP,1.000,good,シミュレーション,
世界の新興市場,BRA,ブラジル,(Paid UA) D7 ARPPU,1.000,bad,シミュレーション,
世界の新興市場,BRA,ブラジル,Revenue Potential,0.014,,シミュレーション,
世界の新興市場,THA,タイ,(Paid UA) CPP,2.000,good,シミュレーション,
世界の新興市場,THA,タイ,(Paid UA) D7 ARPPU,1.000,bad,シミュレーション,
世界の新興市場,THA,タイ,Revenue Potential,0.007,,シミュレーション,
世界の新興市場,IDN,インドネシア,(Paid UA) CPP,2.000,good,シミュレーション,
世界の新興市場,IDN,インドネシア,(Paid UA) D7 ARPPU,1.000,bad,シミュレーション,
世界の新興市場,IDN,インドネシア,Revenue Potential,0.007,,シミュレーション,
世界の新興市場,PHL,フィリピン,(Paid UA) CPP,1.000,good,シミュレーション,
世界の新興市場,PHL,フィリピン,(Paid UA) D7 ARPPU,1.000,bad,シミュレーション,
世界の新興市場,PHL,フィリピン,Revenue Potential,0.006,,シミュレーション,
世界の新興市場,MYS,マレーシア,(Paid UA) CPP,1.000,good,シミュレーション,
世界の新興市場,MYS,マレーシア,(Paid UA) D7 ARPPU,1.000,bad,シミュレーション,
世界の新興市場,MYS,マレーシア,Revenue Potential,0.005,,シミュレーション,
世界の新興市場,ZAF,南アフリカ,(Paid UA) CPP,1.000,good,シミュレーション,
世界の新興市場,ZAF,南アフリカ,(Paid UA) D7 ARPPU,2.000,bad,シミュレーション,
世界の新興市場,ZAF,南アフリカ,Revenue Potential,0.002,,シミュレーション,
中南米スペイン語圏,All countries,すべての国,(Paid UA) CPP,1.000,good,シミュレーション,
中南米スペイン語圏,All countries,すべての国,(Paid UA) D7 ARPPU,1.000,bad,シミュレーション,
中南米スペイン語圏,All countries,すべての国,Revenue Potential,0.017,,シミュレーション,
中南米スペイン語圏,MEX,メキシコ,(Paid UA) CPP,1.000,good,シミュレーション,
中南米スペイン語圏,MEX,メキシコ,(Paid UA) D7 ARPPU,2.000,bad,シミュレーション,
中南米スペイン語圏,MEX,メキシコ,Revenue Potential,0.009,,シミュレーション,
