Tier,Market,Market full name,type of value,value,good/bad,genre,OPPORTUNITY
欧洲与中东（第一组）,NLD,荷兰,(Paid UA) CPP,3.000,medium,策略类,
欧洲与中东（第一组）,NLD,荷兰,(Paid UA) D7 ARPPU,2.000,bad,策略类,
欧洲与中东（第一组）,NLD,荷兰,Revenue Potential,0.010,,策略类,
欧洲与中东（第一组）,CHE,瑞士,(Paid UA) CPP,4.000,bad,策略类,YES
欧洲与中东（第一组）,CHE,瑞士,(Paid UA) D7 ARPPU,5.000,good,策略类,YES
欧洲与中东（第一组）,CHE,瑞士,Revenue Potential,0.008,,策略类,YES
欧洲与中东（第一组）,AUT,奥地利,(Paid UA) CPP,4.000,bad,策略类,YES
欧洲与中东（第一组）,AUT,奥地利,(Paid UA) D7 ARPPU,5.000,good,策略类,YES
欧洲与中东（第一组）,AUT,奥地利,Revenue Potential,0.006,,策略类,YES
欧洲与中东（第一组）,BEL,比利时,(Paid UA) CPP,4.000,bad,策略类,
欧洲与中东（第一组）,BEL,比利时,(Paid UA) D7 ARPPU,4.000,good,策略类,
欧洲与中东（第一组）,BEL,比利时,Revenue Potential,0.005,,策略类,
欧洲与中东（第一组）,SWE,瑞典,(Paid UA) CPP,3.000,medium,策略类,
欧洲与中东（第一组）,SWE,瑞典,(Paid UA) D7 ARPPU,3.000,medium,策略类,
欧洲与中东（第一组）,SWE,瑞典,Revenue Potential,0.004,,策略类,
欧洲与中东（第一组）,NOR,挪威,(Paid UA) CPP,4.000,bad,策略类,YES
欧洲与中东（第一组）,NOR,挪威,(Paid UA) D7 ARPPU,4.000,good,策略类,YES
欧洲与中东（第一组）,NOR,挪威,Revenue Potential,0.004,,策略类,YES
欧洲与中东（第一组）,DNK,丹麦,(Paid UA) CPP,2.000,good,策略类,YES
欧洲与中东（第一组）,DNK,丹麦,(Paid UA) D7 ARPPU,3.000,medium,策略类,YES
欧洲与中东（第一组）,DNK,丹麦,Revenue Potential,0.003,,策略类,YES
欧洲与中东（第二组）,All countries,欧洲与中东（第二组）,(Paid UA) CPP,2.000,good,策略类,
欧洲与中东（第二组）,All countries,欧洲与中东（第二组）,(Paid UA) D7 ARPPU,2.000,bad,策略类,
欧洲与中东（第二组）,All countries,欧洲与中东（第二组）,Revenue Potential,0.089,,策略类,
欧洲与中东（第二组）,RUS,俄罗斯,(Paid UA) CPP,5.000,bad,策略类,
欧洲与中东（第二组）,RUS,俄罗斯,(Paid UA) D7 ARPPU,4.000,good,策略类,
欧洲与中东（第二组）,RUS,俄罗斯,Revenue Potential,0.027,,策略类,
欧洲与中东（第二组）,TUR,土耳其,(Paid UA) CPP,2.000,good,策略类,
欧洲与中东（第二组）,TUR,土耳其,(Paid UA) D7 ARPPU,2.000,bad,策略类,
欧洲与中东（第二组）,TUR,土耳其,Revenue Potential,0.015,,策略类,
欧洲与中东（第二组）,POL,波兰,(Paid UA) CPP,1.000,good,策略类,YES
欧洲与中东（第二组）,POL,波兰,(Paid UA) D7 ARPPU,2.000,bad,策略类,YES
欧洲与中东（第二组）,POL,波兰,Revenue Potential,0.009,,策略类,YES
欧洲与中东（第二组）,UKR,乌克兰,(Paid UA) CPP,2.000,good,策略类,
欧洲与中东（第二组）,UKR,乌克兰,(Paid UA) D7 ARPPU,2.000,bad,策略类,
欧洲与中东（第二组）,UKR,乌克兰,Revenue Potential,0.007,,策略类,
欧洲与中东（第二组）,CZE,捷克,(Paid UA) CPP,3.000,medium,策略类,
欧洲与中东（第二组）,CZE,捷克,(Paid UA) D7 ARPPU,1.000,bad,策略类,
欧洲与中东（第二组）,CZE,捷克,Revenue Potential,0.003,,策略类,
全球发展中国家市场,All countries,全球发展中国家市场,(Paid UA) CPP,1.000,good,策略类,
全球发展中国家市场,All countries,全球发展中国家市场,(Paid UA) D7 ARPPU,1.000,bad,策略类,
全球发展中国家市场,All countries,全球发展中国家市场,Revenue Potential,0.069,,策略类,
全球发展中国家市场,BRA,巴西,(Paid UA) CPP,1.000,good,策略类,
全球发展中国家市场,BRA,巴西,(Paid UA) D7 ARPPU,1.000,bad,策略类,
全球发展中国家市场,BRA,巴西,Revenue Potential,0.012,,策略类,
全球发展中国家市场,THA,泰国,(Paid UA) CPP,1.000,good,策略类,
全球发展中国家市场,THA,泰国,(Paid UA) D7 ARPPU,1.000,bad,策略类,
全球发展中国家市场,THA,泰国,Revenue Potential,0.009,,策略类,
全球发展中国家市场,IDN,印度尼西亚,(Paid UA) CPP,1.000,good,策略类,
全球发展中国家市场,IDN,印度尼西亚,(Paid UA) D7 ARPPU,1.000,bad,策略类,
全球发展中国家市场,IDN,印度尼西亚,Revenue Potential,0.009,,策略类,
全球发展中国家市场,VNM,越南,(Paid UA) CPP,2.000,good,策略类,
全球发展中国家市场,VNM,越南,(Paid UA) D7 ARPPU,1.000,bad,策略类,
全球发展中国家市场,VNM,越南,Revenue Potential,0.014,,策略类,
全球发展中国家市场,MYS,马来西亚,(Paid UA) CPP,1.000,good,策略类,
全球发展中国家市场,MYS,马来西亚,(Paid UA) D7 ARPPU,1.000,bad,策略类,
全球发展中国家市场,MYS,马来西亚,Revenue Potential,0.006,,策略类,
拉丁美洲西语国家,All countries,拉丁美洲西语国家,(Paid UA) CPP,3.000,medium,策略类,
拉丁美洲西语国家,All countries,拉丁美洲西语国家,(Paid UA) D7 ARPPU,1.000,bad,策略类,
拉丁美洲西语国家,All countries,拉丁美洲西语国家,Revenue Potential,0.013,,策略类,
美国及英语国家,All countries,美国及英语国家,(Paid UA) CPP,4.000,bad,模拟类,
美国及英语国家,All countries,美国及英语国家,(Paid UA) D7 ARPPU,3.000,medium,模拟类,
美国及英语国家,All countries,美国及英语国家,Revenue Potential,0.495,,模拟类,
美国及英语国家,USA,美国,(Paid UA) CPP,4.000,bad,模拟类,
美国及英语国家,USA,美国,(Paid UA) D7 ARPPU,3.000,medium,模拟类,
美国及英语国家,USA,美国,Revenue Potential,0.385,,模拟类,
美国及英语国家,GBR,英国,(Paid UA) CPP,4.000,bad,模拟类,
美国及英语国家,GBR,英国,(Paid UA) D7 ARPPU,2.000,bad,模拟类,
美国及英语国家,GBR,英国,Revenue Potential,0.052,,模拟类,
美国及英语国家,CAN,加拿大,(Paid UA) CPP,5.000,bad,模拟类,
美国及英语国家,CAN,加拿大,(Paid UA) D7 ARPPU,3.000,medium,模拟类,
美国及英语国家,CAN,加拿大,Revenue Potential,0.028,,模拟类,
美国及英语国家,AUS,澳大利亚,(Paid UA) CPP,4.000,bad,模拟类,YES
美国及英语国家,AUS,澳大利亚,(Paid UA) D7 ARPPU,5.000,good,模拟类,YES
美国及英语国家,AUS,澳大利亚,Revenue Potential,0.024,,模拟类,YES
美国及英语国家,NZL,新西兰,(Paid UA) CPP,2.000,good,模拟类,YES
美国及英语国家,NZL,新西兰,(Paid UA) D7 ARPPU,4.000,good,模拟类,YES
美国及英语国家,NZL,新西兰,Revenue Potential,0.004,,模拟类,YES
东亚与亚太,All countries,东亚与亚太,(Paid UA) CPP,5.000,bad,模拟类,
东亚与亚太,All countries,东亚与亚太,(Paid UA) D7 ARPPU,4.000,good,模拟类,
东亚与亚太,All countries,东亚与亚太,Revenue Potential,0.236,,模拟类,
东亚与亚太,KOR,韩国,(Paid UA) CPP,5.000,bad,模拟类,YES
东亚与亚太,KOR,韩国,(Paid UA) D7 ARPPU,4.000,good,模拟类,YES
东亚与亚太,KOR,韩国,Revenue Potential,0.041,,模拟类,YES
东亚与亚太,JPN,日本,(Paid UA) CPP,5.000,bad,模拟类,
东亚与亚太,JPN,日本,(Paid UA) D7 ARPPU,5.000,good,模拟类,
东亚与亚太,JPN,日本,Revenue Potential,0.163,,模拟类,
东亚与亚太,TWN,中国台湾,(Paid UA) CPP,5.000,bad,模拟类,
东亚与亚太,TWN,中国台湾,(Paid UA) D7 ARPPU,2.000,bad,模拟类,
东亚与亚太,TWN,中国台湾,Revenue Potential,0.018,,模拟类,
东亚与亚太,HKG,中国香港,(Paid UA) CPP,5.000,bad,模拟类,
东亚与亚太,HKG,中国香港,(Paid UA) D7 ARPPU,3.000,medium,模拟类,
东亚与亚太,HKG,中国香港,Revenue Potential,0.009,,模拟类,
欧洲与中东（第一组）,All countries,欧洲与中东（第一组）,(Paid UA) CPP,3.000,medium,模拟类,
欧洲与中东（第一组）,All countries,欧洲与中东（第一组）,(Paid UA) D7 ARPPU,4.000,good,模拟类,
欧洲与中东（第一组）,All countries,欧洲与中东（第一组）,Revenue Potential,0.141,,模拟类,
欧洲与中东（第一组）,DEU,德国,(Paid UA) CPP,5.000,bad,模拟类,
欧洲与中东（第一组）,DEU,德国,(Paid UA) D7 ARPPU,5.000,good,模拟类,
欧洲与中东（第一组）,DEU,德国,Revenue Potential,0.053,,模拟类,
欧洲与中东（第一组）,FRA,法国,(Paid UA) CPP,4.000,bad,模拟类,
欧洲与中东（第一组）,FRA,法国,(Paid UA) D7 ARPPU,4.000,good,模拟类,
欧洲与中东（第一组）,FRA,法国,Revenue Potential,0.026,,模拟类,
欧洲与中东（第一组）,ITA,意大利,(Paid UA) CPP,3.000,medium,模拟类,YES
欧洲与中东（第一组）,ITA,意大利,(Paid UA) D7 ARPPU,4.000,good,模拟类,YES
欧洲与中东（第一组）,ITA,意大利,Revenue Potential,0.009,,模拟类,YES
欧洲与中东（第一组）,ESP,西班牙,(Paid UA) CPP,3.000,medium,模拟类,
欧洲与中东（第一组）,ESP,西班牙,(Paid UA) D7 ARPPU,3.000,medium,模拟类,
欧洲与中东（第一组）,ESP,西班牙,Revenue Potential,0.007,,模拟类,
欧洲与中东（第一组）,NLD,荷兰,(Paid UA) CPP,3.000,medium,模拟类,YES
欧洲与中东（第一组）,NLD,荷兰,(Paid UA) D7 ARPPU,4.000,good,模拟类,YES
欧洲与中东（第一组）,NLD,荷兰,Revenue Potential,0.010,,模拟类,YES
欧洲与中东（第一组）,CHE,瑞士,(Paid UA) CPP,4.000,bad,模拟类,YES
欧洲与中东（第一组）,CHE,瑞士,(Paid UA) D7 ARPPU,5.000,good,模拟类,YES
欧洲与中东（第一组）,CHE,瑞士,Revenue Potential,0.008,,模拟类,YES
欧洲与中东（第一组）,AUT,奥地利,(Paid UA) CPP,3.000,medium,模拟类,YES
欧洲与中东（第一组）,AUT,奥地利,(Paid UA) D7 ARPPU,5.000,good,模拟类,YES
欧洲与中东（第一组）,AUT,奥地利,Revenue Potential,0.006,,模拟类,YES
欧洲与中东（第一组）,BEL,比利时,(Paid UA) CPP,4.000,bad,模拟类,
欧洲与中东（第一组）,BEL,比利时,(Paid UA) D7 ARPPU,2.000,bad,模拟类,
欧洲与中东（第一组）,BEL,比利时,Revenue Potential,0.004,,模拟类,
欧洲与中东（第一组）,SWE,瑞典,(Paid UA) CPP,2.000,good,模拟类,
欧洲与中东（第一组）,SWE,瑞典,(Paid UA) D7 ARPPU,2.000,bad,模拟类,
欧洲与中东（第一组）,SWE,瑞典,Revenue Potential,0.005,,模拟类,
欧洲与中东（第一组）,NOR,挪威,(Paid UA) CPP,2.000,good,模拟类,YES
欧洲与中东（第一组）,NOR,挪威,(Paid UA) D7 ARPPU,5.000,good,模拟类,YES
欧洲与中东（第一组）,NOR,挪威,Revenue Potential,0.004,,模拟类,YES
欧洲与中东（第一组）,DNK,丹麦,(Paid UA) CPP,3.000,medium,模拟类,YES
欧洲与中东（第一组）,DNK,丹麦,(Paid UA) D7 ARPPU,4.000,good,模拟类,YES
欧洲与中东（第一组）,DNK,丹麦,Revenue Potential,0.003,,模拟类,YES
欧洲与中东（第二组）,All countries,欧洲与中东（第二组）,(Paid UA) CPP,1.000,good,模拟类,
欧洲与中东（第二组）,All countries,欧洲与中东（第二组）,(Paid UA) D7 ARPPU,1.000,bad,模拟类,
欧洲与中东（第二组）,All countries,欧洲与中东（第二组）,Revenue Potential,0.050,,模拟类,
欧洲与中东（第二组）,TUR,土耳其,(Paid UA) CPP,1.000,good,模拟类,
欧洲与中东（第二组）,TUR,土耳其,(Paid UA) D7 ARPPU,1.000,bad,模拟类,
欧洲与中东（第二组）,TUR,土耳其,Revenue Potential,0.009,,模拟类,
欧洲与中东（第二组）,POL,波兰,(Paid UA) CPP,2.000,good,模拟类,YES
欧洲与中东（第二组）,POL,波兰,(Paid UA) D7 ARPPU,3.000,medium,模拟类,YES
欧洲与中东（第二组）,POL,波兰,Revenue Potential,0.007,,模拟类,YES
欧洲与中东（第二组）,CZE,捷克,(Paid UA) CPP,3.000,medium,模拟类,
欧洲与中东（第二组）,CZE,捷克,(Paid UA) D7 ARPPU,3.000,medium,模拟类,
欧洲与中东（第二组）,CZE,捷克,Revenue Potential,0.003,,模拟类,
全球发展中国家市场,All countries,全球发展中国家市场,(Paid UA) CPP,1.000,good,模拟类,
全球发展中国家市场,All countries,全球发展中国家市场,(Paid UA) D7 ARPPU,1.000,bad,模拟类,
全球发展中国家市场,All countries,全球发展中国家市场,Revenue Potential,0.056,,模拟类,
全球发展中国家市场,BRA,巴西,(Paid UA) CPP,1.000,good,模拟类,
全球发展中国家市场,BRA,巴西,(Paid UA) D7 ARPPU,1.000,bad,模拟类,
全球发展中国家市场,BRA,巴西,Revenue Potential,0.014,,模拟类,
全球发展中国家市场,THA,泰国,(Paid UA) CPP,2.000,good,模拟类,
全球发展中国家市场,THA,泰国,(Paid UA) D7 ARPPU,1.000,bad,模拟类,
全球发展中国家市场,THA,泰国,Revenue Potential,0.007,,模拟类,
全球发展中国家市场,IDN,印度尼西亚,(Paid UA) CPP,2.000,good,模拟类,
全球发展中国家市场,IDN,印度尼西亚,(Paid UA) D7 ARPPU,1.000,bad,模拟类,
全球发展中国家市场,IDN,印度尼西亚,Revenue Potential,0.007,,模拟类,
全球发展中国家市场,PHL,菲律宾,(Paid UA) CPP,1.000,good,模拟类,
全球发展中国家市场,PHL,菲律宾,(Paid UA) D7 ARPPU,1.000,bad,模拟类,
全球发展中国家市场,PHL,菲律宾,Revenue Potential,0.006,,模拟类,
全球发展中国家市场,MYS,马来西亚,(Paid UA) CPP,1.000,good,模拟类,
全球发展中国家市场,MYS,马来西亚,(Paid UA) D7 ARPPU,1.000,bad,模拟类,
全球发展中国家市场,MYS,马来西亚,Revenue Potential,0.005,,模拟类,
全球发展中国家市场,ZAF,南非,(Paid UA) CPP,1.000,good,模拟类,
全球发展中国家市场,ZAF,南非,(Paid UA) D7 ARPPU,2.000,bad,模拟类,
全球发展中国家市场,ZAF,南非,Revenue Potential,0.002,,模拟类,
拉丁美洲西语国家,All countries,拉丁美洲西语国家,(Paid UA) CPP,1.000,good,模拟类,
拉丁美洲西语国家,All countries,拉丁美洲西语国家,(Paid UA) D7 ARPPU,1.000,bad,模拟类,
拉丁美洲西语国家,All countries,拉丁美洲西语国家,Revenue Potential,0.017,,模拟类,
拉丁美洲西语国家,MEX,墨西哥,(Paid UA) CPP,1.000,good,模拟类,
拉丁美洲西语国家,MEX,墨西哥,(Paid UA) D7 ARPPU,2.000,bad,模拟类,
拉丁美洲西语国家,MEX,墨西哥,Revenue Potential,0.009,,模拟类,
